timestamp,user,source_ip,event,details
2025-11-10 10:36:02,dave,10.0.0.36,login_success,auto_generated_detail_1052
2025-11-10 10:37:25,bob,10.0.0.48,file_access,auto_generated_detail_1053
2025-11-10 10:37:40,carol,10.0.0.37,login_success,auto_generated_detail_1054
2025-11-10 10:38:11,alice,10.0.0.40,login_success,auto_generated_detail_1055
2025-11-10 10:43:01,svc_backup,10.0.0.21,login_success,auto_generated_detail_1056
2025-11-10 10:46:07,alice,10.0.0.43,file_download,auto_generated_detail_1057
2025-11-10 10:47:29,alice,10.0.0.16,file_access,auto_generated_detail_1058
2025-11-10 10:49:48,alice,10.0.0.13,file_access,auto_generated_detail_1059
2025-11-10 10:54:48,admin,10.0.0.37,login_success,auto_generated_detail_1060
2025-11-10 10:59:39,alice,10.0.0.44,login_success,auto_generated_detail_1061
2025-11-10 11:00:39,alice,10.0.0.39,login_failed,auto_generated_detail_1062
2025-11-10 11:03:38,bob,10.0.0.44,file_access,auto_generated_detail_1063
2025-11-10 11:04:39,bob,10.0.0.6,file_copied,auto_generated_detail_1064
2025-11-10 11:07:31,carol,10.0.0.23,file_access,auto_generated_detail_1065
2025-11-10 11:10:17,dave,10.0.0.11,login_failed,auto_generated_detail_1066
2025-11-10 11:13:33,dave,10.0.0.29,login_success,auto_generated_detail_1067
2025-11-10 11:16:23,bob,10.0.0.16,privilege_escalation,auto_generated_detail_1068
2025-11-10 11:20:16,bob,10.0.0.25,login_success,auto_generated_detail_1069
2025-11-10 11:23:15,admin,10.0.0.31,login_success,auto_generated_detail_1070
2025-11-10 11:26:01,carol,10.0.0.8,login_success,auto_generated_detail_1071
2025-11-10 11:26:52,admin,10.0.0.10,file_copied,auto_generated_detail_1072
2025-11-10 11:28:42,bob,10.0.0.42,login_success,auto_generated_detail_1073
2025-11-10 11:29:30,admin,10.0.0.34,file_access,auto_generated_detail_1074
2025-11-10 11:33:07,dave,10.0.0.15,email_sent,auto_generated_detail_1075
2025-11-10 11:37:59,bob,10.0.0.36,login_failed,auto_generated_detail_1076
2025-11-10 11:39:25,bob,10.0.0.16,file_copied,auto_generated_detail_1077
2025-11-10 11:42:03,alice,10.0.0.34,login_failed,auto_generated_detail_1078
2025-11-10 11:45:36,bob,10.0.0.2,file_access,auto_generated_detail_1079
2025-11-10 11:47:10,dave,10.0.0.10,login_success,auto_generated_detail_1080
2025-11-10 11:48:51,carol,10.0.0.38,file_access,auto_generated_detail_1081
2025-11-10 11:50:15,dave,10.0.0.32,email_sent,auto_generated_detail_1082
2025-11-10 11:50:45,alice,10.0.0.33,login_success,auto_generated_detail_1083
2025-11-10 11:53:10,bob,10.0.0.4,file_access,auto_generated_detail_1084
2025-11-10 11:57:45,svc_backup,10.0.0.25,login_success,auto_generated_detail_1085
2025-11-10 12:01:47,admin,10.0.0.4,port_scan,auto_generated_detail_1086
2025-11-10 12:04:42,alice,10.0.0.35,file_access,auto_generated_detail_1087
2025-11-10 12:07:12,dave,10.0.0.18,login_failed,auto_generated_detail_1088
2025-11-10 12:08:51,bob,10.0.0.26,login_success,auto_generated_detail_1089
2025-11-10 12:09:40,carol,10.0.0.26,usb_insert,auto_generated_detail_1090
2025-11-10 12:11:44,carol,10.0.0.24,sap_transaction,auto_generated_detail_1091
2025-11-10 12:14:50,carol,10.0.0.32,file_copied,auto_generated_detail_1092
2025-11-10 12:15:03,carol,10.0.0.10,login_success,auto_generated_detail_1093
2025-11-10 12:17:10,alice,10.0.0.43,login_success,auto_generated_detail_1094
2025-11-10 12:18:36,alice,10.0.0.25,file_access,auto_generated_detail_1095
2025-11-10 12:19:46,carol,10.0.0.28,sap_transaction,auto_generated_detail_1096
2025-11-10 12:20:54,bob,10.0.0.32,login_failed,auto_generated_detail_1097
2025-11-10 12:22:26,carol,10.0.0.28,login_success,auto_generated_detail_1098
2025-11-10 12:22:58,alice,10.0.0.39,login_success,auto_generated_detail_1099
2025-11-10 12:27:30,alice,10.0.0.38,login_success,auto_generated_detail_1100
2025-11-10 12:29:05,bob,10.0.0.13,login_failed,auto_generated_detail_1101
2025-11-10 12:32:42,carol,10.0.0.38,file_access,auto_generated_detail_1102
2025-11-10 12:35:17,svc_backup,10.0.0.15,login_success,auto_generated_detail_1103
2025-11-10 12:39:28,admin,10.0.0.12,login_success,auto_generated_detail_1104
2025-11-10 12:43:08,carol,10.0.0.39,sap_transaction,auto_generated_detail_1105
2025-11-10 12:44:51,carol,10.0.0.34,login_success,auto_generated_detail_1106
2025-11-10 12:47:56,svc_backup,10.0.0.40,file_access,auto_generated_detail_1107
2025-11-10 12:50:03,bob,10.0.0.10,login_success,auto_generated_detail_1108
2025-11-10 12:51:56,carol,10.0.0.34,file_access,auto_generated_detail_1109
2025-11-10 12:53:22,carol,10.0.0.13,login_failed,auto_generated_detail_1110
2025-11-10 12:53:51,admin,10.0.0.36,login_failed,auto_generated_detail_1111
2025-11-10 12:55:01,alice,10.0.0.44,login_success,auto_generated_detail_1112
2025-11-10 12:59:47,dave,10.0.0.45,file_access,auto_generated_detail_1113
2025-11-10 13:04:24,bob,10.0.0.4,file_access,auto_generated_detail_1114
2025-11-10 13:08:13,alice,10.0.0.32,sap_transaction,auto_generated_detail_1115
2025-11-10 13:11:38,bob,10.0.0.49,email_sent,auto_generated_detail_1116
2025-11-10 13:12:38,bob,10.0.0.18,login_failed,auto_generated_detail_1117
2025-11-10 13:14:47,svc_backup,10.0.0.7,login_success,auto_generated_detail_1118
2025-11-10 13:19:35,bob,10.0.0.14,login_success,auto_generated_detail_1119
2025-11-10 13:19:48,carol,10.0.0.9,login_failed,auto_generated_detail_1120
2025-11-10 13:23:10,carol,10.0.0.46,sap_transaction,auto_generated_detail_1121
2025-11-10 13:26:49,bob,10.0.0.11,login_success,auto_generated_detail_1122
2025-11-10 13:29:08,bob,10.0.0.36,login_success,auto_generated_detail_1123
2025-11-10 13:32:25,carol,10.0.0.45,login_success,auto_generated_detail_1124
2025-11-10 13:34:19,bob,10.0.0.37,login_failed,auto_generated_detail_1125
2025-11-10 13:37:38,carol,10.0.0.32,login_success,auto_generated_detail_1126
2025-11-10 13:40:25,carol,10.0.0.47,login_success,auto_generated_detail_1127
2025-11-10 13:41:45,admin,10.0.0.44,login_success,auto_generated_detail_1128
2025-11-10 13:43:52,bob,10.0.0.46,external_transfer,auto_generated_detail_1129
2025-11-10 13:44:53,alice,10.0.0.27,config_change,auto_generated_detail_1130
2025-11-10 13:49:44,carol,10.0.0.45,privilege_escalation,auto_generated_detail_1131
2025-11-10 13:51:16,bob,10.0.0.42,login_success,auto_generated_detail_1132
2025-11-10 13:52:12,dave,10.0.0.32,email_sent,auto_generated_detail_1133
2025-11-10 13:56:04,alice,10.0.0.18,login_success,auto_generated_detail_1134
2025-11-10 13:56:54,carol,10.0.0.48,login_success,auto_generated_detail_1135
2025-11-10 14:00:29,carol,10.0.0.35,login_success,auto_generated_detail_1136
2025-11-10 14:01:08,svc_backup,10.0.0.13,file_access,auto_generated_detail_1137
2025-11-10 14:05:02,alice,10.0.0.44,email_sent,auto_generated_detail_1138
2025-11-10 14:09:37,bob,10.0.0.4,config_change,auto_generated_detail_1139
2025-11-10 14:14:08,carol,10.0.0.16,file_access,auto_generated_detail_1140
2025-11-10 14:14:36,bob,10.0.0.43,login_success,auto_generated_detail_1141
2025-11-10 14:16:06,alice,10.0.0.19,config_change,auto_generated_detail_1142
2025-11-10 14:19:16,carol,10.0.0.27,login_failed,auto_generated_detail_1143
2025-11-10 14:23:51,alice,10.0.0.47,login_success,auto_generated_detail_1144
2025-11-10 14:24:47,carol,10.0.0.48,sap_transaction,auto_generated_detail_1145
2025-11-10 14:27:55,bob,10.0.0.19,login_success,auto_generated_detail_1146
2025-11-10 14:29:44,bob,10.0.0.27,login_failed,auto_generated_detail_1147
2025-11-10 14:32:07,alice,10.0.0.34,login_success,auto_generated_detail_1148
2025-11-10 14:32:54,carol,10.0.0.23,external_transfer,auto_generated_detail_1149
2025-11-10 14:37:26,admin,203.0.113.55,brute_force,auto_generated_detail_1150
2025-11-10 14:40:49,carol,203.0.113.55,brute_force,auto_generated_detail_1151
2025-11-10 14:44:53,admin,203.0.113.55,login_failed,auto_generated_detail_1152
2025-11-10 14:47:15,admin,203.0.113.55,login_failed,auto_generated_detail_1153
2025-11-10 14:49:22,admin,203.0.113.55,brute_force,auto_generated_detail_1154
2025-11-10 14:49:36,admin,203.0.113.55,login_failed,auto_generated_detail_1155
2025-11-10 14:53:10,carol,10.0.0.23,login_success,auto_generated_detail_1156
2025-11-10 14:54:51,bob,10.0.0.24,login_success,auto_generated_detail_1157
2025-11-10 14:57:18,alice,10.0.0.49,file_access,auto_generated_detail_1158
2025-11-10 14:59:05,carol,10.0.0.14,login_success,auto_generated_detail_1159
2025-11-10 15:01:18,admin,10.0.0.15,login_success,auto_generated_detail_1160
2025-11-10 15:03:35,dave,10.0.0.24,login_success,auto_generated_detail_1161
2025-11-10 15:04:39,alice,10.0.0.7,file_access,auto_generated_detail_1162
2025-11-10 15:09:01,carol,10.0.0.36,external_transfer,auto_generated_detail_1163
2025-11-10 15:13:17,bob,10.0.0.22,login_failed,auto_generated_detail_1164
2025-11-10 15:15:47,carol,10.0.0.34,login_success,auto_generated_detail_1165
2025-11-10 15:17:50,dave,10.0.0.10,login_success,auto_generated_detail_1166
2025-11-10 15:21:36,bob,10.0.0.36,login_success,auto_generated_detail_1167
2025-11-10 15:24:43,bob,10.0.0.45,config_change,auto_generated_detail_1168
2025-11-10 15:28:47,svc_sync,10.0.0.46,login_failed,auto_generated_detail_1169
2025-11-10 15:31:38,dave,10.0.0.2,file_access,auto_generated_detail_1170
2025-11-10 15:35:02,carol,10.0.0.22,login_success,auto_generated_detail_1171
2025-11-10 15:37:24,alice,10.0.0.18,login_success,auto_generated_detail_1172
2025-11-10 15:41:35,svc_sync,10.0.0.23,login_success,auto_generated_detail_1173
2025-11-10 15:46:00,bob,10.0.0.28,file_access,auto_generated_detail_1174
2025-11-10 15:49:20,bob,10.0.0.27,login_success,auto_generated_detail_1175
2025-11-10 15:51:02,carol,10.0.0.38,file_access,auto_generated_detail_1176
2025-11-10 15:52:03,dave,10.0.0.17,login_failed,auto_generated_detail_1177
2025-11-10 15:55:28,alice,10.0.0.49,login_success,auto_generated_detail_1178
2025-11-10 15:55:42,alice,10.0.0.33,login_success,auto_generated_detail_1179
2025-11-10 16:00:16,carol,10.0.0.22,config_change,auto_generated_detail_1180
2025-11-10 16:02:59,bob,10.0.0.38,login_success,auto_generated_detail_1181
2025-11-10 16:03:59,dave,10.0.0.5,login_success,auto_generated_detail_1182
2025-11-10 16:06:19,bob,10.0.0.42,login_success,auto_generated_detail_1183
2025-11-10 16:09:20,bob,10.0.0.25,login_failed,auto_generated_detail_1184
2025-11-10 16:11:41,bob,10.0.0.28,login_success,auto_generated_detail_1185
2025-11-10 16:13:32,carol,10.0.0.43,file_access,auto_generated_detail_1186
2025-11-10 16:15:11,svc_sync,10.0.0.20,login_success,auto_generated_detail_1187
2025-11-10 16:19:42,carol,10.0.0.49,login_success,auto_generated_detail_1188
2025-11-10 16:20:32,bob,10.0.0.20,login_success,auto_generated_detail_1189
2025-11-10 16:21:56,admin,10.0.0.42,sap_transaction,auto_generated_detail_1190
2025-11-10 16:24:58,bob,10.0.0.41,login_failed,auto_generated_detail_1191
2025-11-10 16:25:44,alice,10.0.0.23,login_success,auto_generated_detail_1192
2025-11-10 16:28:36,carol,10.0.0.47,login_success,auto_generated_detail_1193
2025-11-10 16:32:08,bob,10.0.0.30,config_change,auto_generated_detail_1194
2025-11-10 16:35:23,dave,10.0.0.35,usb_insert,auto_generated_detail_1195
2025-11-10 16:39:04,alice,10.0.0.3,login_success,auto_generated_detail_1196
2025-11-10 16:41:14,carol,10.0.0.49,file_access,auto_generated_detail_1197
2025-11-10 16:42:04,alice,10.0.0.27,login_success,auto_generated_detail_1198
2025-11-10 16:42:46,svc_backup,10.0.0.32,login_failed,auto_generated_detail_1199
2025-11-10 16:43:09,dave,10.0.0.35,privilege_escalation,auto_generated_detail_1200
2025-11-10 16:44:01,alice,10.0.0.41,login_success,auto_generated_detail_1201
2025-11-10 16:47:30,bob,10.0.0.17,config_change,auto_generated_detail_1202
2025-11-10 16:51:26,carol,10.0.0.10,login_failed,auto_generated_detail_1203
2025-11-10 16:53:03,alice,10.0.0.44,login_success,auto_generated_detail_1204
2025-11-10 16:55:59,admin,10.0.0.31,usb_insert,auto_generated_detail_1205
2025-11-10 17:00:45,svc_backup,10.0.0.37,login_success,auto_generated_detail_1206
2025-11-10 17:05:31,alice,10.0.0.40,login_success,auto_generated_detail_1207
2025-11-10 17:10:29,bob,10.0.0.42,file_access,auto_generated_detail_1208
2025-11-10 17:13:17,svc_backup,10.0.0.32,login_failed,auto_generated_detail_1209
2025-11-10 17:14:12,bob,10.0.0.25,login_success,auto_generated_detail_1210
2025-11-10 17:15:41,bob,10.0.0.2,login_failed,auto_generated_detail_1211
2025-11-10 17:17:00,bob,10.0.0.32,login_failed,auto_generated_detail_1212
2025-11-10 17:21:21,svc_backup,10.0.0.32,login_success,auto_generated_detail_1213
2025-11-10 17:25:11,dave,10.0.0.40,login_success,auto_generated_detail_1214
2025-11-10 17:25:24,carol,10.0.0.14,login_success,auto_generated_detail_1215
2025-11-10 17:30:21,bob,10.0.0.17,login_success,auto_generated_detail_1216
2025-11-10 17:33:50,dave,10.0.0.16,login_success,auto_generated_detail_1217
2025-11-10 17:37:36,carol,10.0.0.35,config_change,auto_generated_detail_1218
2025-11-10 17:40:05,bob,10.0.0.49,login_failed,auto_generated_detail_1219
2025-11-10 17:42:32,bob,10.0.0.6,login_success,auto_generated_detail_1220
2025-11-10 17:45:10,alice,10.0.0.31,file_access,auto_generated_detail_1221
2025-11-10 17:47:39,dave,10.0.0.33,login_success,auto_generated_detail_1222
2025-11-10 17:47:58,alice,10.0.0.36,login_success,auto_generated_detail_1223
2025-11-10 17:49:00,bob,10.0.0.10,privilege_escalation,auto_generated_detail_1224
2025-11-10 17:49:14,alice,10.0.0.11,login_success,auto_generated_detail_1225
2025-11-10 17:51:15,bob,10.0.0.21,config_change,auto_generated_detail_1226
2025-11-10 17:55:40,svc_sync,10.0.0.31,file_access,auto_generated_detail_1227
2025-11-10 17:56:06,bob,10.0.0.11,login_success,auto_generated_detail_1228
2025-11-10 17:59:36,alice,10.0.0.32,login_success,auto_generated_detail_1229
2025-11-10 18:01:54,dave,10.0.0.2,login_success,auto_generated_detail_1230
2025-11-10 18:04:11,bob,10.0.0.30,login_success,auto_generated_detail_1231
2025-11-10 18:04:38,alice,10.0.0.49,config_change,auto_generated_detail_1232
2025-11-10 18:09:14,carol,10.0.0.15,login_failed,auto_generated_detail_1233
2025-11-10 18:12:03,svc_backup,10.0.0.12,file_access,auto_generated_detail_1234
2025-11-10 18:12:34,dave,10.0.0.37,login_failed,auto_generated_detail_1235
2025-11-10 18:14:53,bob,10.0.0.21,login_success,auto_generated_detail_1236
2025-11-10 18:15:29,admin,10.0.0.15,usb_insert,auto_generated_detail_1237
2025-11-10 18:17:39,carol,10.0.0.22,login_success,auto_generated_detail_1238
2025-11-10 18:20:10,carol,10.0.0.27,sap_transaction,auto_generated_detail_1239
2025-11-10 18:20:24,svc_sync,10.0.0.39,config_change,auto_generated_detail_1240
2025-11-10 18:24:37,dave,10.0.0.11,login_success,auto_generated_detail_1241
2025-11-10 18:25:32,bob,10.0.0.33,login_success,auto_generated_detail_1242
2025-11-10 18:28:35,svc_backup,10.0.0.42,login_success,auto_generated_detail_1243
2025-11-10 18:31:47,carol,10.0.0.46,login_failed,auto_generated_detail_1244
2025-11-10 18:32:51,alice,10.0.0.16,login_success,auto_generated_detail_1245
2025-11-10 18:37:46,dave,10.0.0.24,sap_transaction,auto_generated_detail_1246
2025-11-10 18:41:40,dave,10.0.0.3,file_access,auto_generated_detail_1247
2025-11-10 18:44:53,dave,10.0.0.18,file_copied,auto_generated_detail_1248
2025-11-10 18:49:11,dave,10.0.0.37,login_success,auto_generated_detail_1249
2025-11-10 18:53:31,alice,10.0.0.13,login_failed,auto_generated_detail_1250
2025-11-10 18:56:26,dave,10.0.0.19,file_download,auto_generated_detail_1251
2025-11-10 19:01:19,alice,10.0.0.35,login_success,auto_generated_detail_1252
2025-11-10 19:04:00,dave,10.0.0.36,login_success,auto_generated_detail_1253
2025-11-10 19:04:10,dave,10.0.0.34,login_success,auto_generated_detail_1254
2025-11-10 19:05:54,admin,10.0.0.41,file_download,auto_generated_detail_1255
2025-11-10 19:08:06,bob,10.0.0.6,file_access,auto_generated_detail_1256
2025-11-10 19:12:51,dave,10.0.0.14,login_failed,auto_generated_detail_1257
2025-11-10 19:17:15,dave,10.0.0.11,file_access,auto_generated_detail_1258
2025-11-10 19:20:10,bob,10.0.0.22,login_success,auto_generated_detail_1259
2025-11-10 19:24:47,carol,10.0.0.4,sap_transaction,auto_generated_detail_1260
2025-11-10 19:26:03,alice,10.0.0.4,login_success,auto_generated_detail_1261
2025-11-10 19:30:21,alice,10.0.0.4,login_failed,auto_generated_detail_1262
2025-11-10 19:33:49,carol,10.0.0.35,file_access,auto_generated_detail_1263
2025-11-10 19:36:10,alice,10.0.0.16,file_access,auto_generated_detail_1264
2025-11-10 19:36:56,alice,10.0.0.15,file_access,auto_generated_detail_1265
2025-11-10 19:37:46,bob,10.0.0.42,login_success,auto_generated_detail_1266
2025-11-10 19:42:41,dave,10.0.0.28,sap_transaction,auto_generated_detail_1267
2025-11-10 19:43:20,dave,10.0.0.19,login_failed,auto_generated_detail_1268
2025-11-10 19:44:06,dave,10.0.0.6,external_transfer,auto_generated_detail_1269
2025-11-10 19:48:41,alice,10.0.0.48,login_success,auto_generated_detail_1270
2025-11-10 19:52:08,alice,10.0.0.35,file_access,auto_generated_detail_1271
2025-11-10 19:53:49,carol,10.0.0.37,login_success,auto_generated_detail_1272
2025-11-10 19:54:53,dave,10.0.0.38,login_success,auto_generated_detail_1273
2025-11-10 19:58:57,dave,10.0.0.29,file_copied,auto_generated_detail_1274
2025-11-10 20:00:32,dave,10.0.0.37,login_success,auto_generated_detail_1275
2025-11-10 20:03:34,carol,10.0.0.36,brute_force,auto_generated_detail_1276
2025-11-10 20:07:30,svc_backup,10.0.0.22,login_failed,auto_generated_detail_1277
2025-11-10 20:10:26,admin,10.0.0.28,config_change,auto_generated_detail_1278
2025-11-10 20:14:16,dave,10.0.0.22,file_access,auto_generated_detail_1279
2025-11-10 20:19:14,carol,10.0.0.26,config_change,auto_generated_detail_1280
2025-11-10 20:21:34,bob,10.0.0.30,login_success,auto_generated_detail_1281
2025-11-10 20:25:07,alice,10.0.0.4,port_scan,auto_generated_detail_1282
2025-11-10 20:25:25,carol,10.0.0.21,login_success,auto_generated_detail_1283
2025-11-10 20:27:28,alice,10.0.0.22,login_success,auto_generated_detail_1284
2025-11-10 20:29:59,svc_backup,10.0.0.34,login_failed,auto_generated_detail_1285
2025-11-10 20:31:28,alice,10.0.0.31,login_success,auto_generated_detail_1286
2025-11-10 20:32:48,bob,10.0.0.39,login_success,auto_generated_detail_1287
2025-11-10 20:35:09,dave,10.0.0.7,login_failed,auto_generated_detail_1288
2025-11-10 20:37:10,dave,10.0.0.48,login_success,auto_generated_detail_1289
2025-11-10 20:41:27,alice,10.0.0.46,file_access,auto_generated_detail_1290
2025-11-10 20:42:25,carol,10.0.0.21,login_success,auto_generated_detail_1291
2025-11-10 20:45:50,alice,10.0.0.5,email_sent,auto_generated_detail_1292
2025-11-10 20:48:51,bob,10.0.0.29,login_success,auto_generated_detail_1293
2025-11-10 20:50:02,admin,10.0.0.16,config_change,auto_generated_detail_1294
2025-11-10 20:50:17,carol,10.0.0.42,login_success,auto_generated_detail_1295
2025-11-10 20:53:03,carol,10.0.0.22,login_failed,auto_generated_detail_1296
2025-11-10 20:54:29,bob,10.0.0.46,login_success,auto_generated_detail_1297
2025-11-10 20:55:04,carol,10.0.0.27,usb_insert,auto_generated_detail_1298
2025-11-10 20:59:32,alice,10.0.0.29,login_success,auto_generated_detail_1299
2025-11-10 21:03:03,alice,10.0.0.23,login_success,auto_generated_detail_1300
2025-11-10 21:03:38,carol,10.0.0.18,login_success,auto_generated_detail_1301
2025-11-10 21:08:04,bob,10.0.0.46,login_success,auto_generated_detail_1302
2025-11-10 21:09:23,bob,10.0.0.14,login_failed,auto_generated_detail_1303
2025-11-10 21:11:13,carol,10.0.0.49,login_failed,auto_generated_detail_1304
2025-11-10 21:13:27,alice,10.0.0.29,login_success,auto_generated_detail_1305
2025-11-10 21:14:22,alice,10.0.0.28,login_success,auto_generated_detail_1306
2025-11-10 21:17:30,alice,10.0.0.24,file_access,auto_generated_detail_1307
2025-11-10 21:17:52,dave,10.0.0.12,port_scan,auto_generated_detail_1308
2025-11-10 21:21:48,carol,10.0.0.30,login_success,auto_generated_detail_1309
2025-11-10 21:23:57,alice,10.0.0.25,login_success,auto_generated_detail_1310
2025-11-10 21:24:50,alice,10.0.0.5,login_success,auto_generated_detail_1311
2025-11-10 21:26:15,admin,10.0.0.20,login_success,auto_generated_detail_1312
2025-11-10 21:27:21,bob,10.0.0.32,login_success,auto_generated_detail_1313
2025-11-10 21:29:18,dave,10.0.0.15,login_success,auto_generated_detail_1314
2025-11-10 21:33:55,dave,10.0.0.37,login_failed,auto_generated_detail_1315
2025-11-10 21:35:17,dave,10.0.0.44,login_success,auto_generated_detail_1316
2025-11-10 21:39:56,alice,10.0.0.12,login_success,auto_generated_detail_1317
2025-11-10 21:41:48,dave,10.0.0.41,login_success,auto_generated_detail_1318
2025-11-10 21:45:56,carol,10.0.0.2,login_success,auto_generated_detail_1319
2025-11-10 21:48:24,carol,10.0.0.44,login_success,auto_generated_detail_1320
2025-11-10 21:49:29,alice,10.0.0.43,login_success,auto_generated_detail_1321
2025-11-10 21:52:53,carol,10.0.0.47,login_success,auto_generated_detail_1322
2025-11-10 21:55:44,carol,10.0.0.40,login_failed,auto_generated_detail_1323
2025-11-10 21:57:29,alice,10.0.0.31,login_failed,auto_generated_detail_1324
2025-11-10 21:57:50,alice,10.0.0.35,login_success,auto_generated_detail_1325
2025-11-10 22:02:10,bob,10.0.0.12,login_success,auto_generated_detail_1326
2025-11-10 22:05:20,bob,10.0.0.21,login_success,auto_generated_detail_1327
2025-11-10 22:09:46,bob,10.0.0.5,file_access,auto_generated_detail_1328
2025-11-10 22:13:14,admin,10.0.0.3,external_transfer,auto_generated_detail_1329
2025-11-10 22:15:47,alice,10.0.0.23,file_copied,auto_generated_detail_1330
2025-11-10 22:17:07,alice,10.0.0.26,login_failed,auto_generated_detail_1331
2025-11-10 22:19:13,bob,10.0.0.38,login_success,auto_generated_detail_1332
2025-11-10 22:22:02,svc_backup,10.0.0.23,login_success,auto_generated_detail_1333
2025-11-10 22:23:19,alice,10.0.0.10,login_failed,auto_generated_detail_1334
2025-11-10 22:25:12,admin,10.0.0.21,file_access,auto_generated_detail_1335
2025-11-10 22:29:50,svc_backup,10.0.0.29,brute_force,auto_generated_detail_1336
2025-11-10 22:31:14,carol,10.0.0.38,email_sent,auto_generated_detail_1337
2025-11-10 22:34:06,alice,10.0.0.36,external_transfer,auto_generated_detail_1338
2025-11-10 22:35:16,alice,10.0.0.11,privilege_escalation,auto_generated_detail_1339
2025-11-10 22:38:09,admin,10.0.0.28,external_transfer,auto_generated_detail_1340
2025-11-10 22:40:54,bob,10.0.0.42,email_sent,auto_generated_detail_1341
2025-11-10 22:43:24,alice,10.0.0.14,login_success,auto_generated_detail_1342
2025-11-10 22:45:08,alice,10.0.0.41,file_access,auto_generated_detail_1343
2025-11-10 22:50:08,carol,10.0.0.40,login_success,auto_generated_detail_1344
2025-11-10 22:50:31,bob,10.0.0.46,config_change,auto_generated_detail_1345
2025-11-10 22:51:49,carol,10.0.0.40,login_success,auto_generated_detail_1346
2025-11-10 22:55:10,alice,10.0.0.26,login_failed,auto_generated_detail_1347
2025-11-10 22:56:30,alice,10.0.0.16,login_success,auto_generated_detail_1348
2025-11-10 22:56:47,svc_backup,10.0.0.28,login_success,auto_generated_detail_1349
2025-11-10 22:58:40,dave,10.0.0.6,login_success,auto_generated_detail_1350
2025-11-10 23:02:34,admin,10.0.0.33,file_access,auto_generated_detail_1351
2025-11-10 23:06:38,admin,10.0.0.29,login_success,auto_generated_detail_1352
2025-11-10 23:07:09,carol,10.0.0.26,privilege_escalation,auto_generated_detail_1353
2025-11-10 23:10:40,carol,10.0.0.49,login_failed,auto_generated_detail_1354
2025-11-10 23:15:24,carol,10.0.0.47,config_change,auto_generated_detail_1355
2025-11-10 23:20:00,alice,10.0.0.31,sap_transaction,auto_generated_detail_1356
2025-11-10 23:20:31,admin,10.0.0.17,login_failed,auto_generated_detail_1357
2025-11-10 23:24:03,svc_sync,10.0.0.4,login_failed,auto_generated_detail_1358
2025-11-10 23:28:37,dave,10.0.0.5,login_success,auto_generated_detail_1359
2025-11-10 23:32:32,bob,10.0.0.21,config_change,auto_generated_detail_1360
2025-11-10 23:35:08,bob,10.0.0.29,login_success,auto_generated_detail_1361
2025-11-10 23:35:45,dave,10.0.0.11,login_success,auto_generated_detail_1362
2025-11-10 23:39:46,alice,10.0.0.34,login_success,auto_generated_detail_1363
2025-11-10 23:44:35,alice,10.0.0.28,login_success,auto_generated_detail_1364
2025-11-10 23:44:57,alice,10.0.0.39,file_copied,auto_generated_detail_1365
2025-11-10 23:46:50,admin,10.0.0.7,login_success,auto_generated_detail_1366
2025-11-10 23:48:23,dave,10.0.0.9,login_success,auto_generated_detail_1367
2025-11-10 23:52:23,carol,10.0.0.7,login_failed,auto_generated_detail_1368
2025-11-10 23:55:49,dave,10.0.0.34,file_access,auto_generated_detail_1369
2025-11-10 23:57:20,bob,10.0.0.26,login_success,auto_generated_detail_1370
2025-11-10 23:58:57,svc_backup,10.0.0.38,file_download,auto_generated_detail_1371
2025-11-11 00:00:23,alice,10.0.0.11,login_success,auto_generated_detail_1372
2025-11-11 00:00:59,bob,10.0.0.21,config_change,auto_generated_detail_1373
2025-11-11 00:04:57,bob,10.0.0.13,login_success,auto_generated_detail_1374
2025-11-11 00:06:14,svc_sync,10.0.0.2,file_access,auto_generated_detail_1375
2025-11-11 00:08:33,alice,10.0.0.33,file_download,auto_generated_detail_1376
2025-11-11 00:13:21,dave,10.0.0.40,file_copied,auto_generated_detail_1377
2025-11-11 00:15:32,alice,10.0.0.44,login_failed,auto_generated_detail_1378
2025-11-11 00:19:11,bob,10.0.0.40,file_access,auto_generated_detail_1379
2025-11-11 00:21:26,admin,203.0.113.55,login_failed,auto_generated_detail_1380
2025-11-11 00:22:51,admin,203.0.113.55,login_failed,auto_generated_detail_1381
2025-11-11 00:23:17,admin,203.0.113.55,brute_force,auto_generated_detail_1382
2025-11-11 00:24:11,admin,203.0.113.55,login_failed,auto_generated_detail_1383
2025-11-11 00:26:46,carol,203.0.113.55,login_failed,auto_generated_detail_1384
2025-11-11 00:30:00,admin,203.0.113.55,brute_force,auto_generated_detail_1385
2025-11-11 00:33:24,dave,10.0.0.29,sap_transaction,auto_generated_detail_1386
2025-11-11 00:34:07,bob,10.0.0.10,login_success,auto_generated_detail_1387
2025-11-11 00:36:37,bob,10.0.0.28,login_failed,auto_generated_detail_1388
2025-11-11 00:38:34,carol,10.0.0.8,login_failed,auto_generated_detail_1389
2025-11-11 00:43:14,svc_sync,10.0.0.32,privilege_escalation,auto_generated_detail_1390
2025-11-11 00:45:51,bob,10.0.0.22,login_success,auto_generated_detail_1391
2025-11-11 00:49:02,svc_backup,10.0.0.41,login_failed,auto_generated_detail_1392
2025-11-11 00:53:38,dave,10.0.0.33,login_failed,auto_generated_detail_1393
2025-11-11 00:55:20,admin,10.0.0.16,privilege_escalation,auto_generated_detail_1394
