incident_id,timestamp,type,user,source_ip,evidence,severity_score,is_external,kb_path
INC0442,2025-11-10 04:53:45,Authentication Failure,bob,10.0.0.14,login_failed auto_generated_detail_915,6,False,knowledge_articles\INC0442.md
INC0686,2025-11-11 01:14:10,Authentication Failure,bob,10.0.0.48,login_failed auto_generated_detail_1401,6,False,knowledge_articles\INC0686.md
INC0184,2025-11-09 05:02:00,Phishing / Email Abuse,alice,10.0.0.47,email_sent auto_generated_detail_360,6,False,knowledge_articles\INC0184.md
INC0690,2025-11-11 01:26:54,Authentication Failure,dave,10.0.0.21,login_failed auto_generated_detail_1407,6,False,knowledge_articles\INC0690.md
INC0472,2025-11-10 07:05:14,Authentication Failure,alice,10.0.0.12,login_failed auto_generated_detail_970,6,False,knowledge_articles\INC0472.md
INC0337,2025-11-09 19:45:22,Authentication Failure,dave,10.0.0.25,login_failed auto_generated_detail_685,6,False,knowledge_articles\INC0337.md
INC0426,2025-11-10 03:42:26,Authentication Failure,alice,10.0.0.32,login_failed auto_generated_detail_887,6,False,knowledge_articles\INC0426.md
INC0281,2025-11-09 13:49:53,Phishing / Email Abuse,svc_backup,10.0.0.49,email_sent auto_generated_detail_557,6,False,knowledge_articles\INC0281.md
INC0577,2025-11-10 16:09:20,Authentication Failure,bob,10.0.0.25,login_failed auto_generated_detail_1184,6,False,knowledge_articles\INC0577.md
INC0575,2025-11-10 15:52:03,Authentication Failure,dave,10.0.0.17,login_failed auto_generated_detail_1177,6,False,knowledge_articles\INC0575.md
INC0320,2025-11-09 17:46:19,Authentication Failure,alice,10.0.0.40,login_failed auto_generated_detail_643,6,False,knowledge_articles\INC0320.md
INC0500,2025-11-10 09:22:16,Authentication Failure,dave,10.0.0.22,login_failed auto_generated_detail_1025,6,False,knowledge_articles\INC0500.md
INC0569,2025-11-10 15:13:17,Authentication Failure,bob,10.0.0.22,login_failed auto_generated_detail_1164,6,False,knowledge_articles\INC0569.md
INC0521,2025-11-10 11:37:59,Authentication Failure,bob,10.0.0.36,login_failed auto_generated_detail_1076,6,False,knowledge_articles\INC0521.md
INC0485,2025-11-10 07:57:13,Authentication Failure,svc_sync,10.0.0.2,login_failed auto_generated_detail_992,6,False,knowledge_articles\INC0485.md
INC0499,2025-11-10 09:21:29,Authentication Failure,carol,10.0.0.38,login_failed auto_generated_detail_1024,6,False,knowledge_articles\INC0499.md
INC0365,2025-11-09 21:58:42,Authentication Failure,carol,10.0.0.27,login_failed auto_generated_detail_741,6,False,knowledge_articles\INC0365.md
INC0523,2025-11-10 11:42:03,Authentication Failure,alice,10.0.0.34,login_failed auto_generated_detail_1078,6,False,knowledge_articles\INC0523.md
INC0310,2025-11-09 16:41:23,Authentication Failure,alice,10.0.0.30,login_failed auto_generated_detail_620,6,False,knowledge_articles\INC0310.md
INC0309,2025-11-09 16:21:57,Authentication Failure,dave,10.0.0.30,login_failed auto_generated_detail_613,6,False,knowledge_articles\INC0309.md
INC0488,2025-11-10 08:17:26,Authentication Failure,bob,10.0.0.46,login_failed auto_generated_detail_999,6,False,knowledge_articles\INC0488.md
INC0557,2025-11-10 14:29:44,Authentication Failure,bob,10.0.0.27,login_failed auto_generated_detail_1147,6,False,knowledge_articles\INC0557.md
INC0501,2025-11-10 09:32:48,Authentication Failure,svc_backup,10.0.0.41,login_failed auto_generated_detail_1029,6,False,knowledge_articles\INC0501.md
INC0556,2025-11-10 14:19:16,Authentication Failure,carol,10.0.0.27,login_failed auto_generated_detail_1143,6,False,knowledge_articles\INC0556.md
INC0358,2025-11-09 21:25:30,Authentication Failure,alice,10.0.0.40,login_failed auto_generated_detail_729,6,False,knowledge_articles\INC0358.md
INC0492,2025-11-10 08:28:04,Authentication Failure,dave,10.0.0.37,login_failed auto_generated_detail_1004,6,False,knowledge_articles\INC0492.md
INC0071,2025-11-08 18:56:09,Phishing / Email Abuse,dave,10.0.0.31,email_sent auto_generated_detail_135,6,False,knowledge_articles\INC0071.md
INC0374,2025-11-09 22:31:27,Authentication Failure,bob,10.0.0.6,login_failed auto_generated_detail_758,6,False,knowledge_articles\INC0374.md
INC0530,2025-11-10 12:07:12,Authentication Failure,dave,10.0.0.18,login_failed auto_generated_detail_1088,6,False,knowledge_articles\INC0530.md
INC0546,2025-11-10 13:34:19,Authentication Failure,bob,10.0.0.37,login_failed auto_generated_detail_1125,6,False,knowledge_articles\INC0546.md
INC0545,2025-11-10 13:19:48,Authentication Failure,carol,10.0.0.9,login_failed auto_generated_detail_1120,6,False,knowledge_articles\INC0545.md
INC0544,2025-11-10 13:12:38,Authentication Failure,bob,10.0.0.18,login_failed auto_generated_detail_1117,6,False,knowledge_articles\INC0544.md
INC0534,2025-11-10 12:20:54,Authentication Failure,bob,10.0.0.32,login_failed auto_generated_detail_1097,6,False,knowledge_articles\INC0534.md
INC0540,2025-11-10 12:53:51,Authentication Failure,admin,10.0.0.36,login_failed auto_generated_detail_1111,6,False,knowledge_articles\INC0540.md
INC0539,2025-11-10 12:53:22,Authentication Failure,carol,10.0.0.13,login_failed auto_generated_detail_1110,6,False,knowledge_articles\INC0539.md
INC0535,2025-11-10 12:29:05,Authentication Failure,bob,10.0.0.13,login_failed auto_generated_detail_1101,6,False,knowledge_articles\INC0535.md
INC0579,2025-11-10 16:24:58,Authentication Failure,bob,10.0.0.41,login_failed auto_generated_detail_1191,6,False,knowledge_articles\INC0579.md
INC0571,2025-11-10 15:28:47,Authentication Failure,svc_sync,10.0.0.46,login_failed auto_generated_detail_1169,6,False,knowledge_articles\INC0571.md
INC0516,2025-11-10 11:10:17,Authentication Failure,dave,10.0.0.11,login_failed auto_generated_detail_1066,6,False,knowledge_articles\INC0516.md
INC0589,2025-11-10 17:13:17,Authentication Failure,svc_backup,10.0.0.32,login_failed auto_generated_detail_1209,6,False,knowledge_articles\INC0589.md
INC0601,2025-11-10 18:12:34,Authentication Failure,dave,10.0.0.37,login_failed auto_generated_detail_1235,6,False,knowledge_articles\INC0601.md
INC0373,2025-11-09 22:24:50,Authentication Failure,alice,10.0.0.4,login_failed auto_generated_detail_756,6,False,knowledge_articles\INC0373.md
INC0599,2025-11-10 18:09:14,Authentication Failure,carol,10.0.0.15,login_failed auto_generated_detail_1233,6,False,knowledge_articles\INC0599.md
INC0335,2025-11-09 19:38:32,Authentication Failure,alice,10.0.0.31,login_failed auto_generated_detail_683,6,False,knowledge_articles\INC0335.md
INC0476,2025-11-10 07:24:07,Authentication Failure,bob,10.0.0.4,login_failed auto_generated_detail_977,6,False,knowledge_articles\INC0476.md
INC0334,2025-11-09 19:33:53,Authentication Failure,carol,10.0.0.7,login_failed auto_generated_detail_681,6,False,knowledge_articles\INC0334.md
INC0428,2025-11-10 03:50:25,Authentication Failure,bob,10.0.0.28,login_failed auto_generated_detail_891,6,False,knowledge_articles\INC0428.md
INC0478,2025-11-10 07:33:09,Authentication Failure,admin,10.0.0.23,login_failed auto_generated_detail_981,6,False,knowledge_articles\INC0478.md
INC0593,2025-11-10 17:40:05,Authentication Failure,bob,10.0.0.49,login_failed auto_generated_detail_1219,6,False,knowledge_articles\INC0593.md
INC0590,2025-11-10 17:15:41,Authentication Failure,bob,10.0.0.2,login_failed auto_generated_detail_1211,6,False,knowledge_articles\INC0590.md
INC0329,2025-11-09 19:10:46,Authentication Failure,bob,10.0.0.11,login_failed auto_generated_detail_673,6,False,knowledge_articles\INC0329.md
INC0326,2025-11-09 18:22:17,Authentication Failure,carol,10.0.0.24,login_failed auto_generated_detail_656,6,False,knowledge_articles\INC0326.md
INC0299,2025-11-09 15:12:19,Phishing / Email Abuse,carol,10.0.0.44,email_sent auto_generated_detail_588,6,False,knowledge_articles\INC0299.md
INC0512,2025-11-10 11:00:39,Authentication Failure,alice,10.0.0.39,login_failed auto_generated_detail_1062,6,False,knowledge_articles\INC0512.md
INC0325,2025-11-09 18:16:19,Authentication Failure,alice,10.0.0.3,login_failed auto_generated_detail_653,6,False,knowledge_articles\INC0325.md
INC0586,2025-11-10 16:51:26,Authentication Failure,carol,10.0.0.10,login_failed auto_generated_detail_1203,6,False,knowledge_articles\INC0586.md
INC0256,2025-11-09 11:35:55,Phishing / Email Abuse,dave,10.0.0.13,email_sent auto_generated_detail_508,6,False,knowledge_articles\INC0256.md
INC0368,2025-11-09 22:04:40,Authentication Failure,alice,10.0.0.24,login_failed auto_generated_detail_746,6,False,knowledge_articles\INC0368.md
INC0324,2025-11-09 18:09:50,Authentication Failure,dave,10.0.0.37,login_failed auto_generated_detail_651,6,False,knowledge_articles\INC0324.md
INC0583,2025-11-10 16:42:46,Authentication Failure,svc_backup,10.0.0.32,login_failed auto_generated_detail_1199,6,False,knowledge_articles\INC0583.md
INC0148,2025-11-09 01:55:53,Authentication Failure,bob,10.0.0.25,login_failed auto_generated_detail_288,5,False,knowledge_articles\INC0148.md
INC0150,2025-11-09 01:57:30,Authentication Failure,dave,10.0.0.44,login_failed auto_generated_detail_290,5,False,knowledge_articles\INC0150.md
INC0062,2025-11-08 18:14:46,Authentication Failure,alice,10.0.0.46,login_failed auto_generated_detail_117,5,False,knowledge_articles\INC0062.md
INC0179,2025-11-09 04:42:53,Authentication Failure,svc_sync,10.0.0.35,login_failed auto_generated_detail_353,5,False,knowledge_articles\INC0179.md
INC0180,2025-11-09 04:50:28,Authentication Failure,alice,10.0.0.8,login_failed auto_generated_detail_356,5,False,knowledge_articles\INC0180.md
INC0302,2025-11-09 15:41:01,Authentication Failure,bob,10.0.0.26,login_failed auto_generated_detail_598,5,False,knowledge_articles\INC0302.md
INC0176,2025-11-09 04:34:00,Authentication Failure,bob,10.0.0.39,login_failed auto_generated_detail_348,5,False,knowledge_articles\INC0176.md
INC0147,2025-11-09 01:55:11,Authentication Failure,alice,10.0.0.28,login_failed auto_generated_detail_287,5,False,knowledge_articles\INC0147.md
INC0094,2025-11-08 20:58:43,Authentication Failure,bob,10.0.0.6,login_failed auto_generated_detail_180,5,False,knowledge_articles\INC0094.md
INC0164,2025-11-09 03:33:33,Authentication Failure,bob,10.0.0.2,login_failed auto_generated_detail_326,5,False,knowledge_articles\INC0164.md
INC0165,2025-11-09 03:37:23,Authentication Failure,alice,10.0.0.26,login_failed auto_generated_detail_327,5,False,knowledge_articles\INC0165.md
INC0159,2025-11-09 02:51:35,Authentication Failure,alice,10.0.0.44,login_failed auto_generated_detail_309,5,False,knowledge_articles\INC0159.md
INC0014,2025-11-08 14:08:27,Authentication Failure,bob,10.0.0.10,login_failed auto_generated_detail_22,5,False,knowledge_articles\INC0014.md
INC0152,2025-11-09 02:13:31,Authentication Failure,carol,10.0.0.39,login_failed auto_generated_detail_295,5,False,knowledge_articles\INC0152.md
INC0300,2025-11-09 15:21:28,Authentication Failure,bob,10.0.0.3,login_failed auto_generated_detail_590,5,False,knowledge_articles\INC0300.md
INC0153,2025-11-09 02:16:27,Authentication Failure,bob,10.0.0.40,login_failed auto_generated_detail_296,5,False,knowledge_articles\INC0153.md
INC0067,2025-11-08 18:42:07,Authentication Failure,bob,10.0.0.23,login_failed auto_generated_detail_128,5,False,knowledge_articles\INC0067.md
INC0090,2025-11-08 20:31:58,Authentication Failure,alice,10.0.0.49,login_failed auto_generated_detail_172,5,False,knowledge_articles\INC0090.md
INC0174,2025-11-09 04:24:07,Authentication Failure,carol,10.0.0.24,login_failed auto_generated_detail_345,5,False,knowledge_articles\INC0174.md
INC0069,2025-11-08 18:50:06,Authentication Failure,carol,10.0.0.49,login_failed auto_generated_detail_132,5,False,knowledge_articles\INC0069.md
INC0123,2025-11-08 23:46:30,Authentication Failure,carol,10.0.0.17,login_failed auto_generated_detail_240,5,False,knowledge_articles\INC0123.md
INC0157,2025-11-09 02:39:31,Authentication Failure,alice,10.0.0.37,login_failed auto_generated_detail_305,5,False,knowledge_articles\INC0157.md
INC0093,2025-11-08 20:53:14,Authentication Failure,alice,10.0.0.2,login_failed auto_generated_detail_177,5,False,knowledge_articles\INC0093.md
INC0013,2025-11-08 14:04:53,Authentication Failure,carol,10.0.0.49,login_failed auto_generated_detail_21,5,False,knowledge_articles\INC0013.md
INC0128,2025-11-09 00:06:05,Authentication Failure,alice,10.0.0.26,login_failed auto_generated_detail_246,5,False,knowledge_articles\INC0128.md
INC0038,2025-11-08 16:19:36,Authentication Failure,svc_sync,10.0.0.6,login_failed auto_generated_detail_69,5,False,knowledge_articles\INC0038.md
INC0016,2025-11-08 14:14:21,Authentication Failure,bob,10.0.0.31,login_failed auto_generated_detail_25,5,False,knowledge_articles\INC0016.md
INC0298,2025-11-09 15:09:11,Authentication Failure,svc_sync,10.0.0.5,login_failed auto_generated_detail_584,5,False,knowledge_articles\INC0298.md
INC0261,2025-11-09 12:06:57,Authentication Failure,svc_sync,10.0.0.21,login_failed auto_generated_detail_519,5,False,knowledge_articles\INC0261.md
INC0031,2025-11-08 15:21:46,Authentication Failure,bob,10.0.0.14,login_failed auto_generated_detail_51,5,False,knowledge_articles\INC0031.md
INC0260,2025-11-09 12:02:14,Authentication Failure,alice,10.0.0.10,login_failed auto_generated_detail_517,5,False,knowledge_articles\INC0260.md
INC0045,2025-11-08 16:51:03,Authentication Failure,carol,10.0.0.25,login_failed auto_generated_detail_82,5,False,knowledge_articles\INC0045.md
INC0033,2025-11-08 15:30:52,Authentication Failure,alice,10.0.0.33,login_failed auto_generated_detail_55,5,False,knowledge_articles\INC0033.md
INC0220,2025-11-09 08:26:20,Authentication Failure,svc_sync,10.0.0.48,login_failed auto_generated_detail_436,5,False,knowledge_articles\INC0220.md
INC0044,2025-11-08 16:45:49,Authentication Failure,alice,10.0.0.30,login_failed auto_generated_detail_80,5,False,knowledge_articles\INC0044.md
INC0034,2025-11-08 15:45:31,Authentication Failure,alice,10.0.0.5,login_failed auto_generated_detail_59,5,False,knowledge_articles\INC0034.md
INC0224,2025-11-09 09:03:15,Authentication Failure,carol,10.0.0.42,login_failed auto_generated_detail_450,5,False,knowledge_articles\INC0224.md
INC0036,2025-11-08 16:05:46,Authentication Failure,carol,10.0.0.38,login_failed auto_generated_detail_65,5,False,knowledge_articles\INC0036.md
INC0234,2025-11-09 09:57:19,Authentication Failure,carol,10.0.0.27,login_failed auto_generated_detail_470,5,False,knowledge_articles\INC0234.md
INC0078,2025-11-08 19:21:15,Authentication Failure,carol,10.0.0.21,login_failed auto_generated_detail_148,5,False,knowledge_articles\INC0078.md
INC0252,2025-11-09 11:25:33,Authentication Failure,bob,10.0.0.32,login_failed auto_generated_detail_502,5,False,knowledge_articles\INC0252.md
INC0236,2025-11-09 10:13:10,Authentication Failure,carol,10.0.0.34,login_failed auto_generated_detail_475,5,False,knowledge_articles\INC0236.md
INC0238,2025-11-09 10:21:43,Authentication Failure,dave,10.0.0.39,login_failed auto_generated_detail_479,5,False,knowledge_articles\INC0238.md
INC0134,2025-11-09 00:22:47,Authentication Failure,dave,10.0.0.4,login_failed auto_generated_detail_253,5,False,knowledge_articles\INC0134.md
INC0108,2025-11-08 22:29:59,Authentication Failure,dave,10.0.0.21,login_failed auto_generated_detail_213,5,False,knowledge_articles\INC0108.md
INC0242,2025-11-09 10:46:08,Authentication Failure,svc_backup,10.0.0.23,login_failed auto_generated_detail_487,5,False,knowledge_articles\INC0242.md
INC0245,2025-11-09 10:58:07,Authentication Failure,bob,10.0.0.24,login_failed auto_generated_detail_491,5,False,knowledge_articles\INC0245.md
INC0264,2025-11-09 12:14:43,Authentication Failure,alice,10.0.0.10,login_failed auto_generated_detail_524,5,False,knowledge_articles\INC0264.md
INC0267,2025-11-09 12:32:07,Authentication Failure,admin,10.0.0.14,login_failed auto_generated_detail_530,5,False,knowledge_articles\INC0267.md
INC0074,2025-11-08 19:11:34,Authentication Failure,bob,10.0.0.49,login_failed auto_generated_detail_141,5,False,knowledge_articles\INC0074.md
INC0199,2025-11-09 06:41:07,Authentication Failure,carol,10.0.0.34,login_failed auto_generated_detail_395,5,False,knowledge_articles\INC0199.md
INC0297,2025-11-09 15:04:24,Authentication Failure,alice,10.0.0.36,login_failed auto_generated_detail_583,5,False,knowledge_articles\INC0297.md
INC0295,2025-11-09 14:55:25,Authentication Failure,carol,10.0.0.17,login_failed auto_generated_detail_580,5,False,knowledge_articles\INC0295.md
INC0294,2025-11-09 14:48:18,Authentication Failure,bob,10.0.0.39,login_failed auto_generated_detail_578,5,False,knowledge_articles\INC0294.md
INC0085,2025-11-08 20:06:39,Authentication Failure,alice,10.0.0.28,login_failed auto_generated_detail_164,5,False,knowledge_articles\INC0085.md
INC0096,2025-11-08 21:00:13,Authentication Failure,svc_sync,10.0.0.9,login_failed auto_generated_detail_182,5,False,knowledge_articles\INC0096.md
INC0060,2025-11-08 18:09:06,Authentication Failure,bob,10.0.0.42,login_failed auto_generated_detail_114,5,False,knowledge_articles\INC0060.md
INC0194,2025-11-09 06:21:45,Authentication Failure,bob,10.0.0.11,login_failed auto_generated_detail_387,5,False,knowledge_articles\INC0194.md
INC0290,2025-11-09 14:35:05,Authentication Failure,bob,10.0.0.17,login_failed auto_generated_detail_572,5,False,knowledge_articles\INC0290.md
INC0285,2025-11-09 14:16:56,Authentication Failure,admin,10.0.0.7,login_failed auto_generated_detail_565,5,False,knowledge_articles\INC0285.md
INC0051,2025-11-08 17:31:13,Authentication Failure,dave,10.0.0.2,login_failed auto_generated_detail_99,5,False,knowledge_articles\INC0051.md
INC0284,2025-11-09 14:06:53,Authentication Failure,dave,10.0.0.5,login_failed auto_generated_detail_562,5,False,knowledge_articles\INC0284.md
INC0114,2025-11-08 23:00:42,Authentication Failure,admin,10.0.0.30,login_failed auto_generated_detail_223,5,False,knowledge_articles\INC0114.md
INC0279,2025-11-09 13:37:28,Authentication Failure,alice,10.0.0.48,login_failed auto_generated_detail_554,5,False,knowledge_articles\INC0279.md
INC0205,2025-11-09 07:07:25,Authentication Failure,bob,10.0.0.36,login_failed auto_generated_detail_405,5,False,knowledge_articles\INC0205.md
INC0207,2025-11-09 07:15:12,Authentication Failure,bob,10.0.0.13,login_failed auto_generated_detail_409,5,False,knowledge_articles\INC0207.md
INC0130,2025-11-09 00:12:53,Authentication Failure,svc_backup,10.0.0.49,login_failed auto_generated_detail_249,5,False,knowledge_articles\INC0130.md
INC0101,2025-11-08 21:40:36,Authentication Failure,svc_backup,10.0.0.34,login_failed auto_generated_detail_196,5,False,knowledge_articles\INC0101.md
INC0212,2025-11-09 07:50:01,Authentication Failure,dave,10.0.0.33,login_failed auto_generated_detail_424,5,False,knowledge_articles\INC0212.md
INC0021,2025-11-08 14:32:13,Authentication Failure,bob,10.0.0.12,login_failed auto_generated_detail_32,5,False,knowledge_articles\INC0021.md
